test,lang,id,iter,secs-startup,secs,kb,lines,date
ary,ghc, ,9000,0.217,0.22,6196,21, 09/30/2004
ary,gij, ,3000,0.881,1.04,15544,13, 09/30/2004
ary,gij, ,5000,1.461,1.62,15560,13, 09/30/2004
ary,gij, ,7000,2.051,2.21,15576,13, 09/30/2004
ary,gij, ,9000,2.641,2.80,15592,13, 09/30/2004
ary,gnat, ,3000,0.015,0.02,6224,29, 09/30/2004
ary,gnat, ,5000,0.025,0.03,6240,29, 09/30/2004
ary,gnat, ,7000,0.025,0.03,6256,29, 09/30/2004
ary,gnat, ,9000,0.035,0.04,6272,29, 09/30/2004
ary,gpp, ,3000,0.006,0.01,5968,14, 09/30/2004
ary,gpp, ,5000,0.006,0.01,6040,14, 09/30/2004
ary,gpp, ,7000,0.016,0.02,6000,14, 09/30/2004
ary,gpp, ,9000,0.016,0.02,6016,14, 09/30/2004
ary,gst, ,3000,-2.085,-2,-2,7, 09/30/2004
ary,gst, ,5000,-2.085,-2,-2,7, 09/30/2004
ary,gst, ,7000,-2.085,-2,-2,7, 09/30/2004
ary,gst, ,9000,-2.085,-2,-2,7, 09/30/2004
ary,guile, ,3000,4.88,4.93,2008,15, 09/30/2004
ary,guile, ,5000,8.17,8.22,2024,15, 09/30/2004
ary,guile, ,7000,11.45,11.50,2040,15, 09/30/2004
ary,guile, ,9000,14.84,14.89,2056,15, 09/30/2004
ary,gwydion, ,3000,0.026,0.04,1836,17, 09/30/2004
ary,gwydion, ,5000,0.046,0.06,1852,17, 09/30/2004
ary,gwydion, ,7000,0.056,0.07,1868,17, 09/30/2004
ary,gwydion, ,9000,0.076,0.09,1884,17, 09/30/2004
ary,hipe, ,3000,-2.221,-2,-2,26, 09/30/2004
ary,hipe, ,5000,-2.221,-2,-2,26, 09/30/2004
ary,hipe, ,7000,-2.221,-2,-2,26, 09/30/2004
ary,hipe, ,9000,-2.221,-2,-2,26, 09/30/2004
ary,icc, ,3000,0.009,0.01,5172,17, 09/30/2004
ary,icc, ,5000,0.009,0.01,5172,17, 09/30/2004
ary,icc, ,7000,0.009,0.01,5392,17, 09/30/2004
ary,icc, ,9000,0.019,0.02,5360,17, 09/30/2004
ary,icon, ,3000,3.049,3.06,8540,11, 09/30/2004
ary,icon, ,5000,5.089,5.10,9672,11, 09/30/2004
ary,icon, ,7000,7.129,7.14,8640,11, 09/30/2004
ary,icon, ,9000,9.169,9.18,9680,11, 09/30/2004
ary,icpp, ,3000,0.009,0.01,5532,14, 09/30/2004
ary,icpp, ,5000,0.019,0.02,5456,14, 09/30/2004
ary,icpp, ,7000,0.029,0.03,5472,14, 09/30/2004
ary,icpp, ,9000,0.039,0.04,5488,14, 09/30/2004
ary,ifc, ,3000,0.002,0.01,6616,38, 09/30/2004
ary,ifc, ,5000,0.012,0.02,6636,38, 09/30/2004
ary,ifc, ,7000,0.012,0.02,6660,38, 09/30/2004
ary,ifc, ,9000,0.022,0.03,6684,38, 09/30/2004
ary,java, ,3000,0.034,0.20,12604,13, 09/30/2004
ary,java, ,5000,0.054,0.22,12484,13, 09/30/2004
ary,java, ,7000,0.074,0.24,12376,13, 09/30/2004
ary,java, ,9000,0.104,0.27,12388,13, 09/30/2004
ary,kaffe, ,3000,0.172,0.35,10248,13, 09/30/2004
ary,kaffe, ,5000,0.202,0.38,10104,13, 09/30/2004
ary,kaffe, ,7000,0.232,0.41,10104,13, 09/30/2004
ary,kaffe, ,9000,0.272,0.45,10560,13, 09/30/2004
ary,lua, ,3000,1.436,1.44,6176,13, 09/30/2004
ary,lua, ,5000,2.396,2.40,6272,13, 09/30/2004
ary,lua, ,7000,3.356,3.36,6272,13, 09/30/2004
ary,lua, ,9000,4.326,4.33,6560,13, 09/30/2004
ary,mawk, ,3000,3.538,3.54,9280,8, 09/30/2004
ary,mawk, ,5000,13.808,13.81,6036,8, 09/30/2004
ary,mawk, ,7000,17.298,17.30,6208,8, 09/30/2004
ary,mawk, ,9000,27.078,27.08,6364,8, 09/30/2004
ary,mercury, ,3000,1.281,1.30,5164,38, 09/30/2004
ary,mercury, ,5000,2.131,2.15,5180,38, 09/30/2004
ary,mercury, ,7000,2.981,3.00,5196,38, 09/30/2004
ary,mercury, ,9000,3.841,3.86,5212,38, 09/30/2004
ary,mlton, ,3000,0.028,0.03,5764,25, 09/30/2004
ary,mlton, ,5000,0.038,0.04,5780,25, 09/30/2004
ary,mlton, ,7000,0.058,0.06,5796,25, 09/30/2004
ary,mlton, ,9000,0.078,0.08,5812,25, 09/30/2004
ary,mzc, ,3000,3.071,3.16,8784,0, 09/30/2004
ary,mzc, ,5000,5.111,5.20,8800,0, 09/30/2004
ary,mzc, ,7000,7.161,7.25,8816,0, 09/30/2004
ary,mzc, ,9000,9.221,9.31,8824,0, 09/30/2004
ary,mzscheme, ,3000,6.61,6.70,8784,0, 09/30/2004
ary,mzscheme, ,5000,10.96,11.05,8784,0, 09/30/2004
ary,mzscheme, ,7000,15.33,15.42,8784,0, 09/30/2004
ary,mzscheme, ,9000,19.71,19.80,8856,0, 09/30/2004
ary,newlisp, ,3000,3.275,3.28,6268,15, 09/30/2004
ary,newlisp, ,5000,5.515,5.52,6172,15, 09/30/2004
ary,newlisp, ,7000,7.745,7.75,6288,15, 09/30/2004
ary,newlisp, ,9000,10.555,10.56,6404,15, 09/30/2004
ary,nhc98, ,3000,-2.002,-2,-2,21, 09/30/2004
ary,nhc98, ,5000,-2.002,-2,-2,21, 09/30/2004
ary,nhc98, ,7000,-2.002,-2,-2,21, 09/30/2004
ary,nhc98, ,9000,-2.002,-2,-2,21, 09/30/2004
ary,nice, ,3000,0.005,0.29,13352,9, 09/30/2004
ary,nice, ,5000,0.035,0.32,13096,9, 09/30/2004
ary,nice, ,7000,0.065,0.35,13112,9, 09/30/2004
ary,nice, ,9000,0.085,0.37,13548,9, 09/30/2004
ary,oberon2, ,3000,0.011,0.02,6360,19, 09/30/2004
ary,oberon2, ,5000,0.021,0.03,6376,19, 09/30/2004
ary,oberon2, ,7000,0.031,0.04,6392,19, 09/30/2004
ary,oberon2, ,9000,0.041,0.05,6408,19, 09/30/2004
ary,objc, ,3000,0.008,0.01,5172,17, 09/30/2004
ary,objc, ,5000,0.008,0.01,5624,17, 09/30/2004
ary,objc, ,7000,0.018,0.02,5640,17, 09/30/2004
ary,objc, ,9000,0.018,0.02,5656,17, 09/30/2004
ary,ocaml, ,3000,0.018,0.02,5688,6, 09/30/2004
ary,ocaml, ,5000,0.018,0.02,5704,6, 09/30/2004
ary,ocaml, ,7000,0.028,0.03,5720,6, 09/30/2004
ary,ocaml, ,9000,0.038,0.04,5736,6, 09/30/2004
ary,ocamlb, ,3000,0.835,0.84,5904,6, 09/30/2004
ary,ocamlb, ,5000,1.395,1.40,5920,6, 09/30/2004
ary,ocamlb, ,7000,1.955,1.96,5936,6, 09/30/2004
ary,ocamlb, ,9000,2.525,2.53,5952,6, 09/30/2004
ary,oz, ,3000,1.077,1.13,7788,25, 09/30/2004
ary,oz, ,5000,1.787,1.84,7804,25, 09/30/2004
ary,oz, ,7000,2.507,2.56,7820,25, 09/30/2004
ary,oz, ,9000,3.217,3.27,7836,25, 09/30/2004
ary,perl, ,3000,2.535,2.54,6676,10, 09/30/2004
ary,perl, ,5000,4.615,4.62,6820,10, 09/30/2004
ary,perl, ,7000,6.995,7.00,6944,10, 09/30/2004
ary,perl, ,9000,9.195,9.20,7104,10, 09/30/2004
ary,php, ,3000,7.143,7.17,9296,9, 09/30/2004
ary,php, ,5000,11.913,11.94,9520,9, 09/30/2004
ary,php, ,7000,16.673,16.70,9864,9, 09/30/2004
ary,php, ,9000,21.493,21.52,10276,9, 09/30/2004
ary,pike, ,3000,1.037,1.16,9296,11, 09/30/2004
ary,pike, ,5000,1.717,1.84,8188,11, 09/30/2004
ary,pike, ,7000,2.417,2.54,8188,11, 09/30/2004
ary,pike, ,9000,3.127,3.25,8260,11, 09/30/2004
ary,poly, ,3000,-2,-2,-2,39, 09/30/2004
ary,poly, ,5000,-2,-2,-2,39, 09/30/2004
ary,poly, ,7000,-2,-2,-2,39, 09/30/2004
ary,poly, ,9000,-2,-2,-2,39, 09/30/2004
ary,pop11, ,3000,-2.01,-2,-2,23, 09/30/2004
ary,pop11, ,5000,-2.01,-2,-2,23, 09/30/2004
ary,pop11, ,7000,-2.01,-2,-2,23, 09/30/2004
ary,pop11, ,9000,-2.01,-2,-2,23, 09/30/2004
ary,poplisp, ,3000,-2.039,-2,-2,15, 09/30/2004
ary,poplisp, ,5000,-2.039,-2,-2,15, 09/30/2004
ary,poplisp, ,7000,-2.039,-2,-2,15, 09/30/2004
ary,poplisp, ,9000,-2.039,-2,-2,15, 09/30/2004
ary,psyco, ,3000,0.22,0.28,8036,14, 09/30/2004
ary,psyco, ,5000,0.38,0.44,8100,14, 09/30/2004
ary,psyco, ,7000,0.54,0.60,8164,14, 09/30/2004
ary,psyco, ,9000,1.02,1.08,8224,14, 09/30/2004
ary,psyco,2,3000,-2.06,-2,-2,13, 09/30/2004
ary,psyco,2,5000,-2.06,-2,-2,13, 09/30/2004
ary,psyco,2,7000,-2.06,-2,-2,13, 09/30/2004
ary,psyco,2,9000,-2.06,-2,-2,13, 09/30/2004
ary,python, ,3000,1.743,1.77,7332,12, 09/30/2004
ary,python, ,5000,2.923,2.95,7396,12, 09/30/2004
ary,python, ,7000,4.093,4.12,7460,12, 09/30/2004
ary,python, ,9000,5.423,5.45,7520,12, 09/30/2004
ary,python,2,3000,-2.027,-2,-2,11, 09/30/2004
ary,python,2,5000,-2.027,-2,-2,11, 09/30/2004
ary,python,2,7000,-2.027,-2,-2,11, 09/30/2004
ary,python,2,9000,-2.027,-2,-2,11, 09/30/2004
ary,rep, ,3000,1.137,1.15,6148,16, 09/30/2004
ary,rep, ,5000,1.897,1.91,6164,16, 09/30/2004
ary,rep, ,7000,2.657,2.67,6180,16, 09/30/2004
ary,rep, ,9000,3.427,3.44,6196,16, 09/30/2004
ary,ruby, ,3000,8.629,8.64,9304,12, 09/30/2004
ary,ruby, ,5000,14.399,14.41,6716,12, 09/30/2004
ary,ruby, ,7000,20.159,20.17,6732,12, 09/30/2004
ary,ruby, ,9000,25.939,25.95,6748,12, 09/30/2004
ary,sablevm, ,3000,0.613,0.70,9760,13, 09/30/2004
ary,sablevm, ,5000,0.983,1.07,9776,13, 09/30/2004
ary,sablevm, ,7000,1.353,1.44,9792,13, 09/30/2004
ary,sablevm, ,9000,1.743,1.83,9808,13, 09/30/2004
ary,sbcl, ,3000,0.009,0.06,9156,18, 09/30/2004
ary,sbcl, ,5000,0.019,0.07,9152,18, 09/30/2004
ary,sbcl, ,7000,0.029,0.08,9092,18, 09/30/2004
ary,sbcl, ,9000,0.039,0.09,9088,18, 09/30/2004
ary,se, ,3000,0.008,0.01,5172,45, 09/30/2004
ary,se, ,5000,0.008,0.01,5592,45, 09/30/2004
ary,se, ,7000,0.018,0.02,5608,45, 09/30/2004
ary,se, ,9000,0.018,0.02,5624,45, 09/30/2004
ary,slang, ,3000,0.026,0.03,6028,9, 09/30/2004
ary,slang, ,5000,0.036,0.04,6044,9, 09/30/2004
ary,slang, ,7000,0.056,0.06,6060,9, 09/30/2004
ary,slang, ,9000,0.076,0.08,6072,9, 09/30/2004
ary,smlnj, ,3000,0.084,0.14,7704,22, 09/30/2004
ary,smlnj, ,5000,0.134,0.19,7584,22, 09/30/2004
ary,smlnj, ,7000,0.184,0.24,8624,22, 09/30/2004
ary,smlnj, ,9000,0.234,0.29,6540,22, 09/30/2004
ary,stalin, ,3000,0.018,0.02,684,23, 09/30/2004
ary,stalin, ,5000,0.018,0.02,700,23, 09/30/2004
ary,stalin, ,7000,0.028,0.03,716,23, 09/30/2004
ary,stalin, ,9000,0.038,0.04,732,23, 09/30/2004
ary,tcl, ,3000,6.401,6.41,9308,12, 09/30/2004
ary,tcl, ,5000,10.501,10.51,7680,12, 09/30/2004
ary,tcl, ,7000,14.751,14.76,8208,12, 09/30/2004
ary,tcl, ,9000,19.431,19.44,8632,12, 09/30/2004
ary,xemacs, ,3000,1.453,1.88,11580,0, 09/30/2004
ary,xemacs, ,5000,2.543,2.97,11596,0, 09/30/2004
ary,xemacs, ,7000,3.633,4.06,11608,0, 09/30/2004
ary,xemacs, ,9000,4.733,5.16,11616,0, 09/30/2004
echo,bigloo, ,100000,3.026,3.03,10596,39, 09/30/2004
echo,bigloo, ,150000,4.636,4.64,10596,39, 09/30/2004
echo,bigloo, ,40000,1.206,1.21,5924,39, 09/30/2004
echo,bigloo, ,70000,2.146,2.15,8524,39, 09/30/2004
echo,cmucl, ,100000,-2.028,-2,-2,69, 09/30/2004
echo,cmucl, ,150000,-2.028,-2,-2,69, 09/30/2004
echo,cmucl, ,40000,-2.028,-2,-2,69, 09/30/2004
echo,cmucl, ,70000,-2.028,-2,-2,69, 09/30/2004
echo,csharp, ,100000,1.925,2.02,18192,52, 09/30/2004
echo,csharp, ,150000,2.685,2.78,18192,52, 09/30/2004
echo,csharp, ,40000,0.865,0.96,18192,52, 09/30/2004
echo,csharp, ,70000,1.365,1.46,18764,52, 09/30/2004
echo,csharp,2,100000,1.575,1.67,18236,72, 09/30/2004
echo,csharp,2,150000,2.355,2.45,18788,72, 09/30/2004
echo,csharp,2,40000,0.765,0.86,18804,72, 09/30/2004
echo,csharp,2,70000,1.185,1.28,18236,72, 09/30/2004
echo,dlang, ,100000,2.34,2.34,536,59, 09/30/2004
echo,dlang, ,150000,3.52,3.52,536,59, 09/30/2004
echo,dlang, ,40000,0.93,0.93,536,59, 09/30/2004
echo,dlang, ,70000,1.63,1.63,536,59, 09/30/2004
echo,erlang, ,100000,11.47,11.69,5148,34, 09/30/2004
echo,erlang, ,150000,17.38,17.60,5148,34, 09/30/2004
echo,erlang, ,40000,4.4,4.62,5196,34, 09/30/2004
echo,erlang, ,70000,8.07,8.29,5196,34, 09/30/2004
echo,gcc, ,100000,2.258,2.26,568,109, 09/30/2004
echo,gcc, ,150000,3.348,3.35,568,109, 09/30/2004
echo,gcc, ,40000,0.898,0.90,568,109, 09/30/2004
echo,gcc, ,70000,1.578,1.58,568,109, 09/30/2004
echo,gcj, ,100000,4.059,4.22,12700,63, 09/30/2004
echo,gcj, ,150000,6.099,6.26,12700,63, 09/30/2004
echo,gcj, ,40000,1.639,1.80,12700,63, 09/30/2004
echo,gcj, ,70000,2.829,2.99,12700,63, 09/30/2004
echo,ghc, ,100000,10.817,10.82,35764,29, 09/30/2004
echo,ghc, ,150000,15.957,15.96,41464,29, 09/30/2004
echo,ghc, ,40000,4.377,4.38,18356,29, 09/30/2004
echo,ghc, ,70000,7.457,7.46,20452,29, 09/30/2004
echo,gij, ,100000,4.451,4.61,12676,63, 09/30/2004
echo,gij, ,150000,6.661,6.82,12676,63, 09/30/2004
echo,gij, ,40000,1.771,1.93,12676,63, 09/30/2004
echo,gij, ,70000,3.101,3.26,12676,63, 09/30/2004
echo,gpp, ,100000,2.136,2.14,1248,110, 09/30/2004
echo,gpp, ,150000,3.166,3.17,1248,110, 09/30/2004
echo,gpp, ,40000,0.846,0.85,1248,110, 09/30/2004
echo,gpp, ,70000,1.516,1.52,1248,110, 09/30/2004
echo,guile, ,100000,-2.05,-2,-2,32, 09/30/2004
echo,guile, ,150000,-2.05,-2,-2,32, 09/30/2004
echo,guile, ,40000,-2.05,-2,-2,32, 09/30/2004
echo,guile, ,70000,-2.05,-2,-2,32, 09/30/2004
echo,hipe, ,100000,11.379,11.60,6276,34, 09/30/2004
echo,hipe, ,150000,17.409,17.63,5148,34, 09/30/2004
echo,hipe, ,40000,4.359,4.58,5196,34, 09/30/2004
echo,hipe, ,70000,8.089,8.31,5196,34, 09/30/2004
echo,icc, ,100000,2.099,2.10,256,109, 09/30/2004
echo,icc, ,150000,3.179,3.18,256,109, 09/30/2004
echo,icc, ,40000,0.849,0.85,256,109, 09/30/2004
echo,icc, ,70000,1.469,1.47,256,109, 09/30/2004
echo,icpp, ,100000,2.099,2.10,288,110, 09/30/2004
echo,icpp, ,150000,3.169,3.17,288,110, 09/30/2004
echo,icpp, ,40000,0.839,0.84,288,110, 09/30/2004
echo,icpp, ,70000,1.469,1.47,288,110, 09/30/2004
echo,java, ,100000,4.514,4.68,8768,63, 09/30/2004
echo,java, ,150000,6.614,6.78,8768,63, 09/30/2004
echo,java, ,40000,1.944,2.11,8772,63, 09/30/2004
echo,java, ,70000,3.244,3.41,8768,63, 09/30/2004
echo,kaffe, ,100000,6.462,6.64,8312,63, 09/30/2004
echo,kaffe, ,150000,9.622,9.80,8312,63, 09/30/2004
echo,kaffe, ,40000,2.672,2.85,8312,63, 09/30/2004
echo,kaffe, ,70000,4.522,4.70,8312,63, 09/30/2004
echo,mlton, ,100000,2.408,2.41,1432,104, 09/30/2004
echo,mlton, ,150000,3.678,3.68,1432,104, 09/30/2004
echo,mlton, ,40000,0.978,0.98,1432,104, 09/30/2004
echo,mlton, ,70000,1.688,1.69,1432,104, 09/30/2004
echo,mzc, ,100000,13.711,13.80,3732,0, 09/30/2004
echo,mzc, ,150000,20.521,20.61,3732,0, 09/30/2004
echo,mzc, ,40000,5.481,5.57,3732,0, 09/30/2004
echo,mzc, ,70000,9.551,9.64,3732,0, 09/30/2004
echo,mzscheme, ,100000,14.34,14.43,3736,0, 09/30/2004
echo,mzscheme, ,150000,21.42,21.51,3736,0, 09/30/2004
echo,mzscheme, ,40000,5.74,5.83,3736,0, 09/30/2004
echo,mzscheme, ,70000,10.04,10.13,3736,0, 09/30/2004
echo,newlisp, ,100000,1.605,1.61,1516,28, 09/30/2004
echo,newlisp, ,150000,2.305,2.31,1516,28, 09/30/2004
echo,newlisp, ,40000,0.635,0.64,4096,28, 09/30/2004
echo,newlisp, ,70000,2.215,2.22,1516,28, 09/30/2004
echo,nice, ,100000,5.005,5.29,12944,60, 09/30/2004
echo,nice, ,150000,6.945,7.23,12944,60, 09/30/2004
echo,nice, ,40000,2.585,2.87,12944,60, 09/30/2004
echo,nice, ,70000,3.775,4.06,12972,60, 09/30/2004
echo,objc, ,100000,2.178,2.18,856,109, 09/30/2004
echo,objc, ,150000,3.238,3.24,856,109, 09/30/2004
echo,objc, ,40000,0.868,0.87,856,109, 09/30/2004
echo,objc, ,70000,1.518,1.52,856,109, 09/30/2004
echo,ocaml, ,100000,2.408,2.41,1200,51, 09/30/2004
echo,ocaml, ,150000,3.658,3.66,1200,51, 09/30/2004
echo,ocaml, ,40000,0.968,0.97,1200,51, 09/30/2004
echo,ocaml, ,70000,1.678,1.68,1200,51, 09/30/2004
echo,ocamlb, ,100000,3.285,3.29,1672,51, 09/30/2004
echo,ocamlb, ,150000,4.945,4.95,1672,51, 09/30/2004
echo,ocamlb, ,40000,1.335,1.34,1672,51, 09/30/2004
echo,ocamlb, ,70000,2.315,2.32,1672,51, 09/30/2004
echo,oz, ,100000,-1.053,-1,-1,61, 09/30/2004
echo,oz, ,150000,-1.053,-1,-1,61, 09/30/2004
echo,oz, ,40000,-1.053,-1,-1,61, 09/30/2004
echo,oz, ,70000,-1.053,-1,-1,61, 09/30/2004
echo,perl, ,100000,3.805,3.81,6832,58, 09/30/2004
echo,perl, ,150000,5.715,5.72,6832,58, 09/30/2004
echo,perl, ,40000,1.535,1.54,6832,58, 09/30/2004
echo,perl, ,70000,2.675,2.68,6832,58, 09/30/2004
echo,pike, ,100000,4.257,4.38,9640,34, 09/30/2004
echo,pike, ,150000,6.137,6.26,9640,34, 09/30/2004
echo,pike, ,40000,1.907,2.03,9640,34, 09/30/2004
echo,pike, ,70000,3.107,3.23,9640,34, 09/30/2004
echo,poplisp, ,100000,-2.039,-2,-2,54, 09/30/2004
echo,poplisp, ,150000,-2.039,-2,-2,54, 09/30/2004
echo,poplisp, ,40000,-2.039,-2,-2,54, 09/30/2004
echo,poplisp, ,70000,-2.039,-2,-2,54, 09/30/2004
echo,psyco, ,100000,3.15,3.21,9756,50, 09/30/2004
echo,psyco, ,150000,4.69,4.75,9756,50, 09/30/2004
echo,psyco, ,40000,1.26,1.32,9756,50, 09/30/2004
echo,psyco, ,70000,2.2,2.26,9756,50, 09/30/2004
echo,python, ,100000,4.123,4.15,9940,49, 09/30/2004
echo,python, ,150000,6.183,6.21,10724,49, 09/30/2004
echo,python, ,40000,1.643,1.67,8996,49, 09/30/2004
echo,python, ,70000,2.883,2.91,9468,49, 09/30/2004
echo,ruby, ,100000,4.959,4.97,7916,29, 09/30/2004
echo,ruby, ,150000,7.419,7.43,7916,29, 09/30/2004
echo,ruby, ,40000,2.019,2.03,7916,29, 09/30/2004
echo,ruby, ,70000,3.519,3.53,7916,29, 09/30/2004
echo,sablevm, ,100000,13.473,13.56,21328,63, 09/30/2004
echo,sablevm, ,150000,20.243,20.33,21164,63, 09/30/2004
echo,sablevm, ,40000,5.463,5.55,21080,63, 09/30/2004
echo,sablevm, ,70000,9.453,9.54,21052,63, 09/30/2004
echo,sbcl, ,100000,-2.051,-2,-2,69, 09/30/2004
echo,sbcl, ,150000,-2.051,-2,-2,69, 09/30/2004
echo,sbcl, ,40000,-2.051,-2,-2,69, 09/30/2004
echo,sbcl, ,70000,-2.051,-2,-2,69, 09/30/2004
echo,smlnj, ,100000,3.224,3.28,5416,70, 09/30/2004
echo,smlnj, ,150000,4.834,4.89,5436,70, 09/30/2004
echo,smlnj, ,40000,1.294,1.35,6868,70, 09/30/2004
echo,smlnj, ,70000,2.244,2.30,5396,70, 09/30/2004
echo,tcl, ,100000,3.231,3.24,8504,27, 09/30/2004
echo,tcl, ,150000,4.801,4.81,8504,27, 09/30/2004
echo,tcl, ,40000,1.261,1.27,8504,27, 09/30/2004
echo,tcl, ,70000,2.261,2.27,8504,27, 09/30/2004
except,bigloo, ,100000,0.426,0.43,5156,39, 09/30/2004
except,bigloo, ,150000,0.636,0.64,5156,39, 09/30/2004
except,bigloo, ,200000,0.856,0.86,5156,39, 09/30/2004
except,bigloo, ,250000,1.066,1.07,5156,39, 09/30/2004
except,chicken, ,100000,0.073,0.08,1088,26, 09/30/2004
except,chicken, ,150000,0.103,0.11,1060,26, 09/30/2004
except,chicken, ,200000,0.143,0.15,1096,26, 09/30/2004
except,chicken, ,250000,0.173,0.18,1448,26, 09/30/2004
except,cmucl, ,100000,0.022,0.05,5364,25, 09/30/2004
except,cmucl, ,150000,0.022,0.05,1364,25, 09/30/2004
except,cmucl, ,200000,0.032,0.06,1224,25, 09/30/2004
except,cmucl, ,250000,0.042,0.07,1244,25, 09/30/2004
except,cmucl,2,100000,40.632,40.66,19704,29, 09/30/2004
except,cmucl,2,150000,60.972,61.00,19740,29, 09/30/2004
except,cmucl,2,200000,81.272,81.30,19740,29, 09/30/2004
except,cmucl,2,250000,101.622,101.65,19788,29, 09/30/2004
except,csharp, ,100000,5.085,5.18,9248,34, 09/30/2004
except,csharp, ,150000,7.615,7.71,7852,34, 09/30/2004
except,csharp, ,200000,10.145,10.24,8440,34, 09/30/2004
except,csharp, ,250000,12.675,12.77,8720,34, 09/30/2004
except,dlang, ,100000,0.12,0.12,1512,39, 09/30/2004
except,dlang, ,150000,0.17,0.17,756,39, 09/30/2004
except,dlang, ,200000,0.23,0.23,1512,39, 09/30/2004
except,dlang, ,250000,0.28,0.28,1512,39, 09/30/2004
except,erlang, ,100000,-2.22,-2,-2,29, 09/30/2004
except,erlang, ,150000,-2.22,-2,-2,29, 09/30/2004
except,erlang, ,200000,-2.22,-2,-2,29, 09/30/2004
except,erlang, ,250000,-2.22,-2,-2,29, 09/30/2004
except,felix, ,100000,0.006,0.01,0,19, 09/30/2004
except,felix, ,150000,0.006,0.01,0,19, 09/30/2004
except,felix, ,200000,0.006,0.01,0,19, 09/30/2004
except,felix, ,250000,0.006,0.01,0,19, 09/30/2004
except,gcc, ,100000,0.008,0.01,260,30, 09/30/2004
except,gcc, ,150000,0.018,0.02,260,30, 09/30/2004
except,gcc, ,200000,0.018,0.02,260,30, 09/30/2004
except,gcc, ,250000,0.028,0.03,260,30, 09/30/2004
except,gcj, ,100000,3.579,3.74,12376,43, 09/30/2004
except,gcj, ,150000,5.399,5.56,12356,43, 09/30/2004
except,gcj, ,200000,7.179,7.34,12356,43, 09/30/2004
except,gcj, ,250000,8.959,9.12,12356,43, 09/30/2004
except,gcl, ,100000,-1.027,-1,-1,25, 09/30/2004
except,gcl, ,150000,-1.027,-1,-1,25, 09/30/2004
except,gcl, ,200000,-1.027,-1,-1,25, 09/30/2004
except,gcl, ,250000,-1.027,-1,-1,25, 09/30/2004
except,gforth, ,100000,0.338,0.35,6256,27, 09/30/2004
except,gforth, ,150000,0.498,0.51,5924,27, 09/30/2004
except,gforth, ,200000,0.668,0.68,5924,27, 09/30/2004
except,gforth, ,250000,0.828,0.84,5924,27, 09/30/2004
except,ghc, ,100000,0.117,0.12,6876,27, 09/30/2004
except,ghc, ,150000,0.177,0.18,6260,27, 09/30/2004
except,ghc, ,200000,0.227,0.23,6876,27, 09/30/2004
except,ghc, ,250000,0.287,0.29,6876,27, 09/30/2004
except,gij, ,100000,14.771,14.93,18396,43, 09/30/2004
except,gij, ,150000,22.151,22.31,18396,43, 09/30/2004
except,gij, ,200000,29.541,29.70,18396,43, 09/30/2004
except,gij, ,250000,36.981,37.14,18396,43, 09/30/2004
except,gnat, ,100000,4.735,4.74,6252,50, 09/30/2004
except,gnat, ,150000,7.115,7.12,6252,50, 09/30/2004
except,gnat, ,200000,9.495,9.50,6252,50, 09/30/2004
except,gnat, ,250000,11.845,11.85,6252,50, 09/30/2004
except,gpp, ,100000,1.986,1.99,5980,45, 09/30/2004
except,gpp, ,150000,2.976,2.98,5980,45, 09/30/2004
except,gpp, ,200000,3.966,3.97,5980,45, 09/30/2004
except,gpp, ,250000,4.966,4.97,5980,45, 09/30/2004
except,gst, ,100000,-2.085,-2,-2,41, 09/30/2004
except,gst, ,150000,-2.085,-2,-2,41, 09/30/2004
except,gst, ,200000,-2.085,-2,-2,41, 09/30/2004
except,gst, ,250000,-2.085,-2,-2,41, 09/30/2004
except,guile, ,100000,1.05,1.10,4880,25, 09/30/2004
except,guile, ,150000,1.52,1.57,4880,25, 09/30/2004
except,guile, ,200000,2.03,2.08,4880,25, 09/30/2004
except,guile, ,250000,2.53,2.58,4880,25, 09/30/2004
except,gwydion, ,100000,1.386,1.40,2352,49, 09/30/2004
except,gwydion, ,150000,2.086,2.10,2352,49, 09/30/2004
except,gwydion, ,200000,2.796,2.81,2352,49, 09/30/2004
except,gwydion, ,250000,3.486,3.50,2352,49, 09/30/2004
except,hipe, ,100000,-2.221,-2,-2,29, 09/30/2004
except,hipe, ,150000,-2.221,-2,-2,29, 09/30/2004
except,hipe, ,200000,-2.221,-2,-2,29, 09/30/2004
except,hipe, ,250000,-2.221,-2,-2,29, 09/30/2004
except,hugs, ,100000,7.568,7.83,15336,27, 09/30/2004
except,hugs, ,150000,11.228,11.49,15324,27, 09/30/2004
except,hugs, ,200000,14.848,15.11,15336,27, 09/30/2004
except,hugs, ,250000,18.618,18.88,15324,27, 09/30/2004
except,icc, ,100000,0.009,0.01,5280,30, 09/30/2004
except,icc, ,150000,0.019,0.02,5280,30, 09/30/2004
except,icc, ,200000,0.019,0.02,5280,30, 09/30/2004
except,icc, ,250000,0.029,0.03,5280,30, 09/30/2004
except,icpp, ,100000,1.199,1.20,5488,45, 09/30/2004
except,icpp, ,150000,1.799,1.80,5488,45, 09/30/2004
except,icpp, ,200000,2.399,2.40,5488,45, 09/30/2004
except,icpp, ,250000,2.999,3.00,5540,45, 09/30/2004
except,java, ,100000,1.034,1.20,14784,43, 09/30/2004
except,java, ,150000,1.454,1.62,14776,43, 09/30/2004
except,java, ,200000,1.884,2.05,14776,43, 09/30/2004
